path,label,split
data\raw\round\round (848).jpg,round,test
data\raw\round\round (561).jpg,round,test
data\raw\round\round (920).jpg,round,test
data\raw\round\round (362).jpg,round,test
data\raw\round\round (592).jpg,round,test
data\raw\round\round (351).jpg,round,test
data\raw\round\round (764).jpg,round,test
data\raw\round\round (587).jpg,round,test
data\raw\round\round (113).jpg,round,test
data\raw\round\round (109).jpg,round,test
data\raw\round\round (478).jpg,round,test
data\raw\round\round (606).jpg,round,test
data\raw\round\round (589).jpg,round,test
data\raw\round\round (946).jpg,round,test
data\raw\round\round (997).jpg,round,test
data\raw\round\round (548).jpg,round,test
data\raw\round\round (706).jpg,round,test
data\raw\round\round (543).jpg,round,test
data\raw\round\round (667).jpg,round,test
data\raw\round\round (712).jpg,round,test
data\raw\round\round (687).jpg,round,test
data\raw\round\round (668).jpg,round,train
data\raw\round\round (153).jpg,round,test
data\raw\round\round (442).jpg,round,test
data\raw\round\round (518).jpg,round,test
data\raw\round\round (564).jpg,round,test
data\raw\round\round (3).jpg,round,test
data\raw\round\round (106).jpg,round,test
data\raw\round\round (237).jpg,round,test
data\raw\round\round (750).jpg,round,test
data\raw\round\round (160).jpg,round,test
data\raw\round\round (310).jpg,round,test
data\raw\round\round (68).jpg,round,test
data\raw\round\round (875).jpg,round,test
data\raw\round\round (224).jpg,round,test
data\raw\round\round (479).jpg,round,test
data\raw\round\round (103).jpg,round,test
data\raw\round\round (802).jpg,round,test
data\raw\round\round (142).jpg,round,test
data\raw\round\round (714).jpg,round,test
data\raw\round\round (852).jpg,round,test
data\raw\round\round (167).jpg,round,test
data\raw\round\round (88).jpg,round,test
data\raw\round\round (872).jpg,round,test
data\raw\round\round (129).jpg,round,test
data\raw\round\round (581).jpg,round,test
data\raw\round\round (152).jpg,round,test
data\raw\round\round (971).jpg,round,test
data\raw\round\round (599).jpg,round,test
data\raw\round\round (918).jpg,round,test
data\raw\round\round (943).jpg,round,test
data\raw\round\round (268).jpg,round,test
data\raw\round\round (973).jpg,round,test
data\raw\round\round (601).jpg,round,test
data\raw\round\round (991).jpg,round,test
data\raw\round\round (227).jpg,round,test
data\raw\round\round (254).jpg,round,test
data\raw\round\round (422).jpg,round,test
data\raw\round\round (831).jpg,round,test
data\raw\round\round (774).jpg,round,test
data\raw\round\round (253).jpg,round,test
data\raw\round\round (522).jpg,round,test
data\raw\round\round (550).jpg,round,test
data\raw\round\round (780).jpg,round,test
data\raw\round\round (690).jpg,round,test
data\raw\round\round (765).jpg,round,test
data\raw\round\round (549).jpg,round,test
data\raw\round\round (856).jpg,round,test
data\raw\round\round (801).jpg,round,test
data\raw\round\round (335).jpg,round,test
data\raw\round\round (409).jpg,round,test
data\raw\round\round (73).jpg,round,test
data\raw\round\round (969).jpg,round,test
data\raw\round\round (701).jpg,round,test
data\raw\round\round (605).jpg,round,test
data\raw\round\round (559).jpg,round,test
data\raw\round\round (324).jpg,round,test
data\raw\round\round (867).jpg,round,test
data\raw\round\round (623).jpg,round,test
data\raw\round\round (448).jpg,round,test
data\raw\round\round (31).jpg,round,test
data\raw\round\round (401).jpg,round,test
data\raw\round\round (279).jpg,round,test
data\raw\round\round (239).jpg,round,test
data\raw\round\round (370).jpg,round,test
data\raw\round\round (483).jpg,round,test
data\raw\round\round (762).jpg,round,test
data\raw\round\round (632).jpg,round,test
data\raw\round\round (637).jpg,round,test
data\raw\round\round (960).jpg,round,test
data\raw\round\round (608).jpg,round,test
data\raw\round\round (339).jpg,round,test
data\raw\round\round (112).jpg,round,test
data\raw\round\round (232).jpg,round,test
data\raw\round\round (782).jpg,round,test
data\raw\square\square (72).jpg,square,train
data\raw\square\square (890).jpg,square,train
data\raw\square\square (929).jpg,square,train
data\raw\square\square (799).jpg,square,train
data\raw\square\square (743).jpg,square,train
data\raw\square\square (363).jpg,square,train
data\raw\square\square (226).jpg,square,train
data\raw\square\square (174).jpg,square,train
data\raw\square\square (96).jpg,square,train
data\raw\square\square (868).jpg,square,train
data\raw\square\square (974).jpg,square,train
data\raw\square\square (46).jpg,square,train
data\raw\square\square (513).jpg,square,train
data\raw\square\square (119).jpg,square,train
data\raw\square\square (676).jpg,square,train
data\raw\square\square (265).jpg,square,train
data\raw\square\square (262).jpg,square,train
data\raw\square\square (684).jpg,square,train
data\raw\square\square (566).jpg,square,train
data\raw\square\square (593).jpg,square,train
data\raw\square\square (619).jpg,square,train
data\raw\square\square (915).jpg,square,train
data\raw\square\square (402).jpg,square,train
data\raw\square\square (231).jpg,square,train
data\raw\square\square (557).jpg,square,train
data\raw\square\square (671).jpg,square,train
data\raw\square\square (205).jpg,square,train
data\raw\square\square (674).jpg,square,train
data\raw\square\square (380).jpg,square,train
data\raw\square\square (795).jpg,square,train
data\raw\square\square (510).jpg,square,train
data\raw\square\square (23).jpg,square,train
data\raw\square\square (516).jpg,square,train
data\raw\square\square (432).jpg,square,train
data\raw\square\square (505).jpg,square,train
data\raw\square\square (518).jpg,square,train
data\raw\square\square (400).jpg,square,train
data\raw\square\square (620).jpg,square,train
data\raw\square\square (49).jpg,square,train
data\raw\square\square (341).jpg,square,train
data\raw\square\square (932).jpg,square,train
data\raw\square\square (753).jpg,square,train
data\raw\square\square (807).jpg,square,train
data\raw\square\square (614).jpg,square,train
data\raw\square\square (506).jpg,square,train
data\raw\square\square (58).jpg,square,train
data\raw\square\square (596).jpg,square,train
data\raw\square\square (105).jpg,square,train
data\raw\square\square (300).jpg,square,train
data\raw\square\square (43).jpg,square,train
data\raw\square\square (940).jpg,square,train
data\raw\square\square (81).jpg,square,train
data\raw\square\square (891).jpg,square,train
data\raw\square\square (628).jpg,square,train
data\raw\square\square (138).jpg,square,train
data\raw\square\square (12).jpg,square,train
data\raw\square\square (410).jpg,square,train
data\raw\square\square (901).jpg,square,train
data\raw\square\square (878).jpg,square,train
data\raw\square\square (452).jpg,square,train
data\raw\square\square (879).jpg,square,train
data\raw\square\square (104).jpg,square,train
data\raw\square\square (888).jpg,square,train
data\raw\square\square (726).jpg,square,train
data\raw\square\square (140).jpg,square,train
data\raw\square\square (955).jpg,square,train
data\raw\square\square (414).jpg,square,train
data\raw\square\square (149).jpg,square,train
data\raw\square\square (203).jpg,square,train
data\raw\square\square (206).jpg,square,train
data\raw\square\square (117).jpg,square,train
data\raw\square\square (113).jpg,square,train
data\raw\square\square (394).jpg,square,train
data\raw\square\square (318).jpg,square,train
data\raw\square\square (572).jpg,square,train
data\raw\square\square (189).jpg,square,train
data\raw\square\square (249).jpg,square,train
data\raw\square\square (600).jpg,square,train
data\raw\square\square (517).jpg,square,train
data\raw\square\square (85).jpg,square,train
data\raw\square\square (2).jpg,square,train
data\raw\square\square (907).jpg,square,train
data\raw\square\square (841).jpg,square,train
data\raw\square\square (103).jpg,square,train
data\raw\square\square (908).jpg,square,train
data\raw\square\square (519).jpg,square,train
data\raw\square\square (866).jpg,square,train
data\raw\square\square (692).jpg,square,train
data\raw\square\square (33).JPG,square,train
data\raw\square\square (553).jpg,square,train
data\raw\square\square (771).jpg,square,train
data\raw\square\square (977).jpg,square,train
data\raw\square\square (362).jpg,square,train
data\raw\square\square (705).jpg,square,train
data\raw\square\square (240).jpg,square,train
data\raw\square\square (903).jpg,square,train
data\raw\square\square (594).jpg,square,train
data\raw\square\square (698).jpg,square,train
data\raw\square\square (366).jpg,square,train
data\raw\square\square (700).jpg,square,train
data\raw\square\square (736).jpg,square,train
data\raw\square\square (466).jpg,square,train
data\raw\square\square (320).jpg,square,train
data\raw\square\square (634).jpg,square,train
data\raw\square\square (770).jpg,square,train
data\raw\square\square (938).jpg,square,train
data\raw\square\square (538).jpg,square,train
data\raw\square\square (409).jpg,square,train
data\raw\square\square (310).jpg,square,train
data\raw\square\square (65).jpg,square,train
data\raw\square\square (211).jpg,square,train
data\raw\square\square (973).jpg,square,train
data\raw\square\square (568).jpg,square,train
data\raw\square\square (322).jpg,square,train
data\raw\square\square (131).jpg,square,train
data\raw\square\square (591).jpg,square,train
data\raw\square\square (904).jpg,square,train
data\raw\square\square (319).jpg,square,train
data\raw\square\square (752).jpg,square,train
data\raw\square\square (893).jpg,square,train
data\raw\square\square (232).jpg,square,train
data\raw\square\square (661).jpg,square,train
data\raw\square\square (706).jpg,square,train
data\raw\square\square (785).jpg,square,train
data\raw\square\square (745).jpg,square,train
data\raw\square\square (433).jpg,square,train
data\raw\square\square (683).jpg,square,train
data\raw\square\square (365).jpg,square,train
data\raw\square\square (247).jpg,square,train
data\raw\square\square (163).jpg,square,train
data\raw\square\square (820).jpg,square,train
data\raw\square\square (729).jpg,square,train
data\raw\square\square (304).jpg,square,train
data\raw\square\square (222).jpg,square,train
data\raw\square\square (806).jpg,square,train
data\raw\square\square (481).jpg,square,train
data\raw\square\square (47).jpg,square,train
data\raw\square\square (53).jpg,square,train
data\raw\square\square (675).jpg,square,train
data\raw\square\square (656).jpg,square,train
data\raw\square\square (100).jpg,square,train
data\raw\square\square (405).jpg,square,train
data\raw\square\square (133).jpg,square,train
data\raw\square\square (531).jpg,square,train
data\raw\square\square (156).jpg,square,train
data\raw\square\square (417).jpg,square,train
data\raw\square\square (3).jpg,square,train
data\raw\square\square (371).jpg,square,train
data\raw\square\square (353).jpg,square,train
data\raw\square\square (716).jpg,square,train
data\raw\square\square (385).jpg,square,train
data\raw\square\square (435).jpg,square,train
data\raw\square\square (677).jpg,square,train
data\raw\square\square (64).jpg,square,train
data\raw\square\square (921).jpg,square,train
data\raw\square\square (325).jpg,square,train
data\raw\square\square (567).jpg,square,train
data\raw\square\square (35).jpg,square,train
data\raw\square\square (359).jpg,square,train
data\raw\square\square (983).jpg,square,train
data\raw\square\square (624).jpg,square,train
data\raw\square\square (401).jpg,square,train
data\raw\square\square (663).jpg,square,train
data\raw\square\square (681).jpg,square,train
data\raw\square\square (793).jpg,square,train
data\raw\square\square (446).jpg,square,train
data\raw\square\square (102).jpg,square,train
data\raw\square\square (660).jpg,square,train
data\raw\square\square (551).jpg,square,train
data\raw\square\square (279).jpg,square,train
data\raw\square\square (150).jpg,square,train
data\raw\square\square (541).jpg,square,train
data\raw\square\square (298).jpg,square,train
data\raw\square\square (348).jpg,square,train
data\raw\square\square (376).jpg,square,train
data\raw\square\square (180).jpg,square,train
data\raw\square\square (652).jpg,square,train
data\raw\square\square (364).jpg,square,train
data\raw\square\square (947).jpg,square,train
data\raw\square\square (521).jpg,square,train
data\raw\square\square (774).jpg,square,train
data\raw\square\square (9).jpg,square,train
data\raw\square\square (219).jpg,square,train
data\raw\square\square (387).jpg,square,train
data\raw\square\square (826).jpg,square,train
data\raw\square\square (526).jpg,square,train
data\raw\square\square (934).jpg,square,train
data\raw\square\square (960).jpg,square,train
data\raw\square\square (809).jpg,square,train
data\raw\square\square (472).jpg,square,train
data\raw\square\square (136).jpg,square,train
data\raw\square\square (169).jpg,square,train
data\raw\square\square (608).jpg,square,train
data\raw\square\square (213).jpg,square,train
data\raw\square\square (295).jpg,square,train
data\raw\square\square (632).jpg,square,train
data\raw\square\square (962).jpg,square,train
data\raw\square\square (712).jpg,square,train
data\raw\square\square (939).jpg,square,train
data\raw\square\square (585).jpg,square,train
data\raw\square\square (978).jpg,square,train
data\raw\square\square (995).jpg,square,train
data\raw\square\square (554).jpg,square,train
data\raw\square\square (659).jpg,square,train
data\raw\square\square (294).jpg,square,train
data\raw\square\square (254).jpg,square,train
data\raw\square\square (469).jpg,square,train
data\raw\square\square (141).jpg,square,train
data\raw\square\square (690).jpg,square,train
data\raw\square\square (272).jpg,square,train
data\raw\square\square (172).jpg,square,train
data\raw\square\square (404).jpg,square,train
data\raw\square\square (668).jpg,square,train
data\raw\square\square (267).jpg,square,train
data\raw\square\square (880).jpg,square,train
data\raw\square\square (998).jpg,square,train
data\raw\square\square (106).jpg,square,train
data\raw\square\square (61).jpg,square,train
data\raw\square\square (721).jpg,square,train
data\raw\square\square (95).jpg,square,train
data\raw\square\square (299).jpg,square,train
data\raw\square\square (56).jpg,square,train
data\raw\square\square (738).jpg,square,train
data\raw\square\square (406).jpg,square,train
data\raw\square\square (645).jpg,square,train
data\raw\square\square (350).jpg,square,train
data\raw\square\square (486).jpg,square,train
data\raw\square\square (761).jpg,square,train
data\raw\square\square (457).jpg,square,train
data\raw\square\square (923).jpg,square,train
data\raw\square\square (28).jpg,square,train
data\raw\square\square (984).jpg,square,train
data\raw\square\square (134).jpg,square,train
data\raw\square\square (897).jpg,square,train
data\raw\square\square (230).jpg,square,train
data\raw\square\square (782).jpg,square,train
data\raw\square\square (384).jpg,square,train
data\raw\square\square (941).jpg,square,train
data\raw\square\square (146).jpg,square,train
data\raw\square\square (332).jpg,square,train
data\raw\square\square (436).jpg,square,train
data\raw\square\square (942).jpg,square,train
data\raw\square\square (69).jpg,square,train
data\raw\square\square (244).jpg,square,train
data\raw\square\square (38).jpg,square,train
data\raw\square\square (354).jpg,square,train
data\raw\square\square (79).jpg,square,train
data\raw\square\square (175).jpg,square,train
data\raw\square\square (911).jpg,square,train
data\raw\square\square (678).jpg,square,train
data\raw\square\square (278).jpg,square,train
data\raw\square\square (445).jpg,square,train
data\raw\square\square (373).jpg,square,train
data\raw\square\square (94).jpg,square,train
data\raw\square\square (579).jpg,square,train
data\raw\square\square (542).jpg,square,train
data\raw\square\square (309).jpg,square,train
data\raw\square\square (431).jpg,square,train
data\raw\square\square (857).jpg,square,train
data\raw\square\square (961).jpg,square,train
data\raw\square\square (161).jpg,square,train
data\raw\square\square (168).jpg,square,train
data\raw\square\square (622).jpg,square,train
data\raw\square\square (631).jpg,square,train
data\raw\square\square (39).jpg,square,train
data\raw\square\square (274).jpg,square,train
data\raw\square\square (153).jpg,square,train
data\raw\square\square (329).jpg,square,train
data\raw\square\square (926).jpg,square,train
data\raw\square\square (36).jpg,square,train
data\raw\square\square (130).jpg,square,train
data\raw\square\square (122).jpg,square,train
data\raw\square\square (314).jpg,square,train
data\raw\square\square (762).jpg,square,train
data\raw\square\square (797).jpg,square,train
data\raw\square\square (642).jpg,square,train
data\raw\square\square (74).jpg,square,train
data\raw\square\square (999).jpg,square,train
data\raw\square\square (971).jpg,square,train
data\raw\square\square (292).jpg,square,train
data\raw\square\square (733).jpg,square,train
data\raw\square\square (689).jpg,square,train
data\raw\square\square (871).jpg,square,train
data\raw\square\square (636).jpg,square,train
data\raw\square\square (50).jpg,square,train
data\raw\square\square (772).jpg,square,train
data\raw\square\square (724).jpg,square,train
data\raw\square\square (850).jpg,square,train
data\raw\square\square (378).jpg,square,train
data\raw\square\square (157).jpg,square,train
data\raw\square\square (595).jpg,square,train
data\raw\square\square (696).jpg,square,train
data\raw\square\square (588).jpg,square,train
data\raw\square\square (814).jpg,square,train
data\raw\square\square (355).jpg,square,train
data\raw\square\square (792).jpg,square,train
data\raw\square\square (704).jpg,square,train
data\raw\square\square (483).jpg,square,train
data\raw\square\square (263).jpg,square,train
data\raw\square\square (529).jpg,square,train
data\raw\square\square (344).jpg,square,train
data\raw\square\square (438).jpg,square,train
data\raw\square\square (256).jpg,square,train
data\raw\square\square (186).jpg,square,train
data\raw\square\square (495).jpg,square,train
data\raw\square\square (63).jpg,square,train
data\raw\square\square (114).jpg,square,train
data\raw\square\square (277).jpg,square,train
data\raw\square\square (970).jpg,square,train
data\raw\square\square (701).jpg,square,train
data\raw\square\square (493).jpg,square,train
data\raw\square\square (562).jpg,square,train
data\raw\square\square (933).jpg,square,train
data\raw\square\square (11).jpg,square,train
data\raw\square\square (162).jpg,square,train
data\raw\square\square (811).jpg,square,train
data\raw\square\square (482).jpg,square,train
data\raw\square\square (423).jpg,square,train
data\raw\square\square (474).jpg,square,train
data\raw\square\square (725).jpg,square,train
data\raw\square\square (638).jpg,square,train
data\raw\square\square (944).jpg,square,train
data\raw\square\square (578).jpg,square,train
data\raw\square\square (398).jpg,square,train
data\raw\square\square (767).jpg,square,train
data\raw\square\square (574).jpg,square,train
data\raw\square\square (682).jpg,square,train
data\raw\square\square (544).jpg,square,train
data\raw\square\square (881).jpg,square,train
data\raw\square\square (127).jpg,square,train
data\raw\square\square (956).jpg,square,train
data\raw\square\square (640).jpg,square,train
data\raw\square\square (886).jpg,square,train
data\raw\square\square (714).jpg,square,train
data\raw\square\square (42).jpg,square,train
data\raw\square\square (930).jpg,square,train
data\raw\square\square (669).jpg,square,train
data\raw\square\square (832).jpg,square,train
data\raw\square\square (870).jpg,square,train
data\raw\square\square (333).jpg,square,train
data\raw\square\square (75).jpg,square,train
data\raw\square\square (145).jpg,square,train
data\raw\square\square (368).jpg,square,train
data\raw\square\square (488).jpg,square,train
data\raw\square\square (386).jpg,square,train
data\raw\square\square (927).jpg,square,train
data\raw\square\square (606).jpg,square,train
data\raw\square\square (776).jpg,square,train
data\raw\square\square (966).jpg,square,train
data\raw\square\square (7).jpg,square,train
data\raw\square\square (31).jpg,square,train
data\raw\square\square (739).jpg,square,train
data\raw\square\square (784).jpg,square,train
data\raw\square\square (836).jpg,square,train
data\raw\square\square (467).jpg,square,train
data\raw\square\square (828).jpg,square,train
data\raw\square\square (239).jpg,square,train
data\raw\square\square (899).jpg,square,train
data\raw\square\square (581).jpg,square,train
data\raw\square\square (200).jpg,square,train
data\raw\square\square (815).jpg,square,train
data\raw\square\square (375).jpg,square,train
data\raw\square\square (490).jpg,square,train
data\raw\square\square (437).jpg,square,train
data\raw\square\square (159).jpg,square,train
data\raw\square\square (453).jpg,square,train
data\raw\square\square (101).jpg,square,train
data\raw\square\square (412).jpg,square,train
data\raw\square\square (916).jpg,square,train
data\raw\square\square (699).jpg,square,train
data\raw\square\square (287).jpg,square,train
data\raw\square\square (57).jpg,square,train
data\raw\square\square (504).jpg,square,train
data\raw\square\square (193).jpg,square,train
data\raw\square\square (86).jpg,square,train
data\raw\square\square (565).jpg,square,train
data\raw\square\square (763).jpg,square,train
data\raw\square\square (757).jpg,square,train
data\raw\square\square (197).jpg,square,train
data\raw\square\square (623).jpg,square,train
data\raw\square\square (449).jpg,square,train
data\raw\square\square (470).jpg,square,train
data\raw\square\square (582).jpg,square,train
data\raw\square\square (497).jpg,square,train
data\raw\square\square (758).jpg,square,train
data\raw\square\square (14).jpg,square,train
data\raw\square\square (603).jpg,square,train
data\raw\square\square (443).jpg,square,train
data\raw\square\square (217).jpg,square,train
data\raw\square\square (801).jpg,square,train
data\raw\square\square (555).jpg,square,train
data\raw\square\square (732).jpg,square,train
data\raw\square\square (569).jpg,square,train
data\raw\square\square (369).jpg,square,train
data\raw\square\square (794).jpg,square,train
data\raw\square\square (707).jpg,square,train
data\raw\square\square (735).jpg,square,train
data\raw\square\square (822).jpg,square,train
data\raw\square\square (323).jpg,square,train
data\raw\square\square (982).jpg,square,train
data\raw\square\square (82).jpg,square,train
data\raw\square\square (111).jpg,square,train
data\raw\square\square (708).jpg,square,train
data\raw\square\square (607).jpg,square,train
data\raw\square\square (720).jpg,square,train
data\raw\square\square (281).jpg,square,train
data\raw\square\square (330).jpg,square,train
data\raw\square\square (311).jpg,square,train
data\raw\square\square (268).jpg,square,train
data\raw\square\square (849).jpg,square,train
data\raw\square\square (19).jpg,square,train
data\raw\square\square (92).jpg,square,train
data\raw\square\square (825).jpg,square,train
data\raw\square\square (530).jpg,square,train
data\raw\square\square (308).jpg,square,train
data\raw\square\square (112).jpg,square,train
data\raw\square\square (212).jpg,square,train
data\raw\square\square (124).jpg,square,train
data\raw\square\square (59).jpg,square,train
data\raw\square\square (647).jpg,square,train
data\raw\square\square (831).jpg,square,train
data\raw\square\square (110).jpg,square,train
data\raw\square\square (360).jpg,square,train
data\raw\square\square (34).jpg,square,train
data\raw\square\square (458).jpg,square,train
data\raw\square\square (70).jpg,square,train
data\raw\square\square (665).jpg,square,train
data\raw\square\square (331).jpg,square,train
data\raw\square\square (80).jpg,square,train
data\raw\square\square (52).jpg,square,train
data\raw\square\square (723).jpg,square,train
data\raw\square\square (171).jpg,square,train
data\raw\square\square (750).jpg,square,train
data\raw\square\square (335).jpg,square,train
data\raw\square\square (791).jpg,square,train
data\raw\square\square (477).jpg,square,train
data\raw\square\square (615).jpg,square,train
data\raw\square\square (589).jpg,square,train
data\raw\square\square (448).jpg,square,train
data\raw\square\square (55).jpg,square,train
data\raw\square\square (787).jpg,square,train
data\raw\square\square (286).jpg,square,train
data\raw\square\square (855).jpg,square,train
data\raw\square\square (560).jpg,square,train
data\raw\square\square (535).jpg,square,train
data\raw\square\square (917).jpg,square,train
data\raw\square\square (613).jpg,square,train
data\raw\square\square (746).jpg,square,train
data\raw\square\square (790).jpg,square,train
data\raw\square\square (290).jpg,square,train
data\raw\square\square (755).jpg,square,train
data\raw\square\square (920).jpg,square,train
data\raw\square\square (670).jpg,square,train
data\raw\square\square (479).jpg,square,train
data\raw\square\square (840).jpg,square,train
data\raw\square\square (719).jpg,square,train
data\raw\square\square (440).jpg,square,train
data\raw\square\square (563).jpg,square,train
data\raw\square\square (573).jpg,square,train
data\raw\square\square (202).jpg,square,train
data\raw\square\square (877).jpg,square,train
data\raw\square\square (666).jpg,square,train
data\raw\square\square (673).jpg,square,train
data\raw\square\square (419).jpg,square,train
data\raw\square\square (494).jpg,square,train
data\raw\square\square (859).jpg,square,train
data\raw\square\square (487).jpg,square,train
data\raw\square\square (912).jpg,square,train
data\raw\square\square (965).jpg,square,train
data\raw\square\square (238).jpg,square,train
data\raw\square\square (570).jpg,square,train
data\raw\square\square (475).jpg,square,train
data\raw\square\square (922).jpg,square,train
data\raw\square\square (107).jpg,square,train
data\raw\square\square (27).jpg,square,train
data\raw\square\square (586).jpg,square,train
data\raw\square\square (221).jpg,square,train
data\raw\square\square (522).jpg,square,train
data\raw\square\square (648).jpg,square,train
data\raw\square\square (902).jpg,square,train
data\raw\square\square (120).jpg,square,train
data\raw\square\square (207).jpg,square,train
data\raw\square\square (416).jpg,square,train
data\raw\square\square (250).jpg,square,train
data\raw\square\square (715).jpg,square,train
data\raw\square\square (508).jpg,square,train
data\raw\square\square (892).jpg,square,train
data\raw\square\square (546).jpg,square,train
data\raw\square\square (283).jpg,square,train
data\raw\square\square (710).jpg,square,train
data\raw\square\square (876).jpg,square,train
data\raw\square\square (548).jpg,square,train
data\raw\square\square (781).jpg,square,train
data\raw\square\square (164).jpg,square,train
data\raw\square\square (577).jpg,square,train
data\raw\square\square (225).jpg,square,train
data\raw\square\square (178).jpg,square,train
data\raw\square\square (839).jpg,square,train
data\raw\square\square (798).jpg,square,train
data\raw\square\square (945).jpg,square,train
data\raw\square\square (559).jpg,square,train
data\raw\square\square (321).jpg,square,train
data\raw\square\square (937).jpg,square,train
data\raw\square\square (275).jpg,square,train
data\raw\square\square (22).jpg,square,train
data\raw\square\square (655).jpg,square,train
data\raw\square\square (502).jpg,square,train
data\raw\square\square (87).jpg,square,train
data\raw\square\square (611).jpg,square,train
data\raw\square\square (345).jpg,square,train
data\raw\square\square (66).jpg,square,train
data\raw\square\square (361).jpg,square,train
data\raw\square\square (657).jpg,square,train
data\raw\square\square (964).jpg,square,train
data\raw\square\square (810).jpg,square,train
data\raw\square\square (576).jpg,square,train
data\raw\square\square (236).jpg,square,train
data\raw\square\square (480).jpg,square,train
data\raw\square\square (201).jpg,square,train
data\raw\square\square (90).jpg,square,train
data\raw\square\square (910).jpg,square,train
data\raw\square\square (520).jpg,square,train
data\raw\square\square (352).jpg,square,train
data\raw\square\square (399).jpg,square,train
data\raw\square\square (464).jpg,square,train
data\raw\square\square (800).jpg,square,train
data\raw\square\square (813).jpg,square,train
data\raw\square\square (16).jpg,square,train
data\raw\square\square (71).jpg,square,train
data\raw\square\square (336).jpg,square,train
data\raw\square\square (760).jpg,square,train
data\raw\square\square (768).jpg,square,train
data\raw\square\square (990).jpg,square,train
data\raw\square\square (651).jpg,square,train
data\raw\square\square (489).jpg,square,train
data\raw\square\square (882).jpg,square,train
data\raw\square\square (214).jpg,square,train
data\raw\square\square (276).jpg,square,train
data\raw\square\square (293).jpg,square,train
data\raw\square\square (751).jpg,square,train
data\raw\square\square (8).jpg,square,train
data\raw\square\square (511).jpg,square,train
data\raw\square\square (959).jpg,square,train
data\raw\square\square (233).jpg,square,train
data\raw\square\square (575).jpg,square,train
data\raw\square\square (829).jpg,square,train
data\raw\square\square (862).jpg,square,train
data\raw\square\square (875).jpg,square,train
data\raw\square\square (170).jpg,square,train
data\raw\square\square (928).jpg,square,train
data\raw\square\square (537).jpg,square,train
data\raw\square\square (315).jpg,square,train
data\raw\square\square (536).jpg,square,train
data\raw\square\square (958).jpg,square,train
data\raw\square\square (484).jpg,square,train
data\raw\square\square (580).jpg,square,train
data\raw\square\square (717).jpg,square,train
data\raw\square\square (852).jpg,square,train
data\raw\square\square (307).jpg,square,train
data\raw\square\square (846).jpg,square,train
data\raw\square\square (598).jpg,square,train
data\raw\square\square (914).jpg,square,train
data\raw\square\square (177).jpg,square,train
data\raw\square\square (633).jpg,square,train
data\raw\square\square (237).jpg,square,train
data\raw\square\square (91).jpg,square,train
data\raw\square\square (346).jpg,square,train
data\raw\square\square (306).jpg,square,train
data\raw\square\square (612).jpg,square,train
data\raw\square\square (527).jpg,square,train
data\raw\square\square (503).jpg,square,train
data\raw\square\square (340).jpg,square,train
data\raw\square\square (139).jpg,square,train
data\raw\square\square (909).jpg,square,train
data\raw\square\square (867).jpg,square,train
data\raw\square\square (439).jpg,square,train
data\raw\square\square (45).jpg,square,train
data\raw\square\square (44).jpg,square,train
data\raw\square\square (269).jpg,square,train
data\raw\square\square (455).jpg,square,train
data\raw\square\square (845).jpg,square,train
data\raw\square\square (935).jpg,square,train
data\raw\square\square (650).jpg,square,train
data\raw\square\square (549).jpg,square,train
data\raw\square\square (532).jpg,square,train
data\raw\square\square (465).jpg,square,train
data\raw\square\square (953).jpg,square,train
data\raw\square\square (204).jpg,square,train
data\raw\square\square (534).jpg,square,train
data\raw\square\square (173).jpg,square,train
data\raw\square\square (986).jpg,square,train
data\raw\square\square (672).jpg,square,train
data\raw\square\square (289).jpg,square,train
data\raw\square\square (824).jpg,square,train
data\raw\square\square (188).jpg,square,train
data\raw\square\square (847).jpg,square,train
data\raw\square\square (834).jpg,square,train
data\raw\square\square (679).jpg,square,train
data\raw\square\square (851).jpg,square,train
data\raw\square\square (492).jpg,square,train
data\raw\square\square (1000).jpg,square,train
data\raw\square\square (430).jpg,square,train
data\raw\square\square (148).jpg,square,train
data\raw\square\square (24).jpg,square,train
data\raw\square\square (78).jpg,square,train
data\raw\square\square (604).jpg,square,train
data\raw\square\square (625).jpg,square,train
data\raw\square\square (980).jpg,square,train
data\raw\square\square (93).jpg,square,train
data\raw\square\square (187).jpg,square,train
data\raw\square\square (734).jpg,square,train
data\raw\square\square (372).jpg,square,train
data\raw\square\square (358).jpg,square,train
data\raw\square\square (702).jpg,square,train
data\raw\square\square (597).jpg,square,train
data\raw\square\square (609).jpg,square,train
data\raw\square\square (476).jpg,square,train
data\raw\square\square (273).jpg,square,train
data\raw\square\square (288).jpg,square,train
data\raw\square\square (713).jpg,square,train
data\raw\square\square (997).jpg,square,train
data\raw\square\square (147).jpg,square,train
data\raw\square\square (242).jpg,square,train
data\raw\square\square (499).jpg,square,train
data\raw\square\square (658).jpg,square,train
data\raw\square\square (963).jpg,square,train
data\raw\square\square (496).jpg,square,train
data\raw\square\square (924).jpg,square,train
data\raw\square\square (543).jpg,square,train
data\raw\square\square (737).jpg,square,train
data\raw\square\square (646).jpg,square,train
data\raw\square\square (41).jpg,square,train
data\raw\square\square (184).jpg,square,train
data\raw\square\square (602).jpg,square,train
data\raw\square\square (895).jpg,square,train
data\raw\square\square (246).jpg,square,train
data\raw\square\square (687).jpg,square,train
data\raw\square\square (255).jpg,square,train
data\raw\square\square (413).jpg,square,train
data\raw\square\square (680).jpg,square,train
data\raw\square\square (195).jpg,square,train
